sgrna_id,gene_symbol,SYN-SCREEN-01_control_1,SYN-SCREEN-01_control_2,SYN-SCREEN-01_treatment_1,SYN-SCREEN-01_treatment_2,SYN-SCREEN-02_control_1,SYN-SCREEN-02_control_2,SYN-SCREEN-02_treatment_1,SYN-SCREEN-02_treatment_2,SYN-SCREEN-03_control_1,SYN-SCREEN-03_control_2,SYN-SCREEN-03_treatment_1,SYN-SCREEN-03_treatment_2,SYN-SCREEN-04_control_1,SYN-SCREEN-04_control_2,SYN-SCREEN-04_treatment_1,SYN-SCREEN-04_treatment_2,SYN-SCREEN-05_control_1,SYN-SCREEN-05_control_2,SYN-SCREEN-05_treatment_1,SYN-SCREEN-05_treatment_2,SYN-SCREEN-06_control_1,SYN-SCREEN-06_control_2,SYN-SCREEN-06_treatment_1,SYN-SCREEN-06_treatment_2,SYN-SCREEN-07_control_1,SYN-SCREEN-07_control_2,SYN-SCREEN-07_treatment_1,SYN-SCREEN-07_treatment_2,SYN-SCREEN-08_control_1,SYN-SCREEN-08_control_2,SYN-SCREEN-08_treatment_1,SYN-SCREEN-08_treatment_2
SYN-SCREEN-06_GENE054_sg3,GENE054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,1212,1049,1030,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE054_sg4,GENE054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,1098,1020,1031,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE055_sg1,GENE055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,645,602,670,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE055_sg2,GENE055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,589,376,456,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE055_sg3,GENE055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,673,669,700,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE055_sg4,GENE055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,1183,1000,1226,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE056_sg1,GENE056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1063,1240,1349,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE056_sg2,GENE056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1191,1063,1250,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE056_sg3,GENE056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,512,709,575,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE056_sg4,GENE056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,982,1174,1247,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE057_sg1,GENE057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1287,1065,1098,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE057_sg2,GENE057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,680,552,684,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE057_sg3,GENE057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,568,575,674,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE057_sg4,GENE057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,1124,909,1008,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE058_sg1,GENE058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1054,1102,958,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE058_sg2,GENE058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,759,765,615,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE058_sg3,GENE058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,810,938,943,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE058_sg4,GENE058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,973,1239,1220,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE059_sg1,GENE059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1117,1155,992,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE059_sg2,GENE059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,1013,865,874,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE059_sg3,GENE059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,460,424,440,0,0,0,0,0,0,0,0
SYN-SCREEN-06_GENE059_sg4,GENE059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,597,619,568,0,0,0,0,0,0,0,0
SYN-SCREEN-07_GENE000_sg1,GENE000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,553,1836,1967,0,0,0,0
SYN-SCREEN-07_GENE000_sg2,GENE000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,1320,3397,4264,0,0,0,0
SYN-SCREEN-07_GENE000_sg3,GENE000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,1181,3973,3793,0,0,0,0
SYN-SCREEN-07_GENE000_sg4,GENE000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1137,3463,3807,0,0,0,0
SYN-SCREEN-07_GENE001_sg1,GENE001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,675,1664,1902,0,0,0,0
SYN-SCREEN-07_GENE001_sg2,GENE001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,994,2614,2316,0,0,0,0
SYN-SCREEN-07_GENE001_sg3,GENE001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,448,1496,1523,0,0,0,0
SYN-SCREEN-07_GENE001_sg4,GENE001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,531,1311,1445,0,0,0,0
SYN-SCREEN-07_GENE002_sg1,GENE002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,1019,2877,2983,0,0,0,0
SYN-SCREEN-07_GENE002_sg2,GENE002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,1135,3807,3620,0,0,0,0
SYN-SCREEN-07_GENE002_sg3,GENE002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,910,2859,2745,0,0,0,0
SYN-SCREEN-07_GENE002_sg4,GENE002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1282,2618,4319,0,0,0,0
SYN-SCREEN-07_GENE003_sg1,GENE003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,623,2002,2229,0,0,0,0
SYN-SCREEN-07_GENE003_sg2,GENE003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,841,2669,2666,0,0,0,0
SYN-SCREEN-07_GENE003_sg3,GENE003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,841,2301,2886,0,0,0,0
SYN-SCREEN-07_GENE003_sg4,GENE003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,531,1716,1731,0,0,0,0
SYN-SCREEN-07_GENE004_sg1,GENE004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,621,2041,2205,0,0,0,0
SYN-SCREEN-07_GENE004_sg2,GENE004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,777,2058,1993,0,0,0,0
SYN-SCREEN-07_GENE004_sg3,GENE004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1089,3218,3996,0,0,0,0
SYN-SCREEN-07_GENE004_sg4,GENE004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,775,2937,3556,0,0,0,0
SYN-SCREEN-07_GENE005_sg1,GENE005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,613,1582,2305,0,0,0,0
SYN-SCREEN-07_GENE005_sg2,GENE005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,582,1627,1576,0,0,0,0
SYN-SCREEN-07_GENE005_sg3,GENE005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,907,1827,2098,0,0,0,0
SYN-SCREEN-07_GENE005_sg4,GENE005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,557,1906,1854,0,0,0,0
SYN-SCREEN-07_GENE006_sg1,GENE006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,815,339,243,0,0,0,0
SYN-SCREEN-07_GENE006_sg2,GENE006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,648,321,234,0,0,0,0
SYN-SCREEN-07_GENE006_sg3,GENE006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,474,139,160,0,0,0,0
SYN-SCREEN-07_GENE006_sg4,GENE006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,1151,369,415,0,0,0,0
SYN-SCREEN-07_GENE007_sg1,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,628,273,271,0,0,0,0
SYN-SCREEN-07_GENE007_sg2,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,981,303,280,0,0,0,0
SYN-SCREEN-07_GENE007_sg3,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,891,253,268,0,0,0,0
SYN-SCREEN-07_GENE007_sg4,GENE007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1067,262,237,0,0,0,0
SYN-SCREEN-07_GENE008_sg1,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,767,272,184,0,0,0,0
SYN-SCREEN-07_GENE008_sg2,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,706,252,295,0,0,0,0
SYN-SCREEN-07_GENE008_sg3,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1378,349,365,0,0,0,0
SYN-SCREEN-07_GENE008_sg4,GENE008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,1163,352,349,0,0,0,0
SYN-SCREEN-07_GENE009_sg1,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,575,272,224,0,0,0,0
SYN-SCREEN-07_GENE009_sg2,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,664,137,188,0,0,0,0
SYN-SCREEN-07_GENE009_sg3,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,825,355,293,0,0,0,0
SYN-SCREEN-07_GENE009_sg4,GENE009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,688,232,248,0,0,0,0
SYN-SCREEN-07_GENE010_sg1,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1459,304,338,0,0,0,0
SYN-SCREEN-07_GENE010_sg2,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,1047,347,349,0,0,0,0
SYN-SCREEN-07_GENE010_sg3,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,363,169,162,0,0,0,0
SYN-SCREEN-07_GENE010_sg4,GENE010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,965,324,280,0,0,0,0
SYN-SCREEN-07_GENE011_sg1,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,476,164,157,0,0,0,0
SYN-SCREEN-07_GENE011_sg2,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,591,147,211,0,0,0,0
SYN-SCREEN-07_GENE011_sg3,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,1024,354,286,0,0,0,0
SYN-SCREEN-07_GENE011_sg4,GENE011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,573,215,175,0,0,0,0
SYN-SCREEN-07_GENE012_sg1,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,990,1633,1773,0,0,0,0
SYN-SCREEN-07_GENE012_sg2,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,915,1419,1799,0,0,0,0
SYN-SCREEN-07_GENE012_sg3,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1093,1543,1584,0,0,0,0
SYN-SCREEN-07_GENE012_sg4,GENE012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,448,870,903,0,0,0,0
SYN-SCREEN-07_GENE013_sg1,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,859,460,464,0,0,0,0
SYN-SCREEN-07_GENE013_sg2,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,990,537,580,0,0,0,0
SYN-SCREEN-07_GENE013_sg3,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,426,262,366,0,0,0,0
SYN-SCREEN-07_GENE013_sg4,GENE013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,1116,525,640,0,0,0,0
SYN-SCREEN-07_GENE014_sg1,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,961,1450,1724,0,0,0,0
SYN-SCREEN-07_GENE014_sg2,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,518,1178,960,0,0,0,0
SYN-SCREEN-07_GENE014_sg3,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,550,1078,971,0,0,0,0
SYN-SCREEN-07_GENE014_sg4,GENE014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,755,1266,1249,0,0,0,0
SYN-SCREEN-07_GENE015_sg1,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,731,462,612,0,0,0,0
SYN-SCREEN-07_GENE015_sg2,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,680,393,558,0,0,0,0
SYN-SCREEN-07_GENE015_sg3,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1039,658,633,0,0,0,0
SYN-SCREEN-07_GENE015_sg4,GENE015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,954,531,506,0,0,0,0
SYN-SCREEN-07_GENE016_sg1,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,833,746,710,0,0,0,0
SYN-SCREEN-07_GENE016_sg2,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,937,1144,932,0,0,0,0
SYN-SCREEN-07_GENE016_sg3,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,614,955,1000,0,0,0,0
SYN-SCREEN-07_GENE016_sg4,GENE016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,580,843,708,0,0,0,0
SYN-SCREEN-07_GENE017_sg1,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,1296,1237,897,0,0,0,0
SYN-SCREEN-07_GENE017_sg2,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,1252,1041,1070,0,0,0,0
SYN-SCREEN-07_GENE017_sg3,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1224,1136,1159,0,0,0,0
SYN-SCREEN-07_GENE017_sg4,GENE017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,777,820,817,0,0,0,0
SYN-SCREEN-07_GENE018_sg1,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1228,1278,1111,0,0,0,0
SYN-SCREEN-07_GENE018_sg2,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,495,695,772,0,0,0,0
SYN-SCREEN-07_GENE018_sg3,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,1081,1222,1041,0,0,0,0
SYN-SCREEN-07_GENE018_sg4,GENE018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,528,452,477,0,0,0,0
SYN-SCREEN-07_GENE019_sg1,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,822,899,1018,0,0,0,0
SYN-SCREEN-07_GENE019_sg2,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,1018,982,1127,0,0,0,0
SYN-SCREEN-07_GENE019_sg3,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,1063,1039,1155,0,0,0,0
SYN-SCREEN-07_GENE019_sg4,GENE019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,1284,1072,1234,0,0,0,0
SYN-SCREEN-07_GENE020_sg1,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,544,532,461,0,0,0,0
SYN-SCREEN-07_GENE020_sg2,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,631,717,713,0,0,0,0
SYN-SCREEN-07_GENE020_sg3,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,605,510,450,0,0,0,0
SYN-SCREEN-07_GENE020_sg4,GENE020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,995,1068,847,0,0,0,0
SYN-SCREEN-07_GENE021_sg1,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,573,491,510,0,0,0,0
SYN-SCREEN-07_GENE021_sg2,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,723,749,706,0,0,0,0
SYN-SCREEN-07_GENE021_sg3,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,943,930,882,0,0,0,0
SYN-SCREEN-07_GENE021_sg4,GENE021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,722,690,782,0,0,0,0
SYN-SCREEN-07_GENE022_sg1,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,1101,1157,1219,0,0,0,0
SYN-SCREEN-07_GENE022_sg2,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,640,602,542,0,0,0,0
SYN-SCREEN-07_GENE022_sg3,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,1050,1156,1204,0,0,0,0
SYN-SCREEN-07_GENE022_sg4,GENE022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,531,534,566,0,0,0,0
SYN-SCREEN-07_GENE023_sg1,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,729,715,702,0,0,0,0
SYN-SCREEN-07_GENE023_sg2,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,792,684,704,0,0,0,0
SYN-SCREEN-07_GENE023_sg3,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,611,397,510,0,0,0,0
SYN-SCREEN-07_GENE023_sg4,GENE023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,565,650,625,0,0,0,0
SYN-SCREEN-07_GENE024_sg1,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,971,701,760,0,0,0,0
SYN-SCREEN-07_GENE024_sg2,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,597,496,456,0,0,0,0
SYN-SCREEN-07_GENE024_sg3,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,562,445,516,0,0,0,0
SYN-SCREEN-07_GENE024_sg4,GENE024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,793,785,928,0,0,0,0
SYN-SCREEN-07_GENE025_sg1,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,430,463,470,0,0,0,0
SYN-SCREEN-07_GENE025_sg2,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1182,862,829,0,0,0,0
SYN-SCREEN-07_GENE025_sg3,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,710,645,888,0,0,0,0
SYN-SCREEN-07_GENE025_sg4,GENE025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,1348,1210,1331,0,0,0,0
SYN-SCREEN-07_GENE026_sg1,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,709,570,637,0,0,0,0
SYN-SCREEN-07_GENE026_sg2,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,1034,950,988,0,0,0,0
SYN-SCREEN-07_GENE026_sg3,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,860,787,859,0,0,0,0
SYN-SCREEN-07_GENE026_sg4,GENE026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,1228,923,837,0,0,0,0
SYN-SCREEN-07_GENE027_sg1,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,1135,1363,1065,0,0,0,0
SYN-SCREEN-07_GENE027_sg2,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,1026,902,993,0,0,0,0
SYN-SCREEN-07_GENE027_sg3,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1099,993,1191,0,0,0,0
SYN-SCREEN-07_GENE027_sg4,GENE027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,742,980,743,0,0,0,0
SYN-SCREEN-07_GENE028_sg1,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,771,799,939,0,0,0,0
SYN-SCREEN-07_GENE028_sg2,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,696,729,593,0,0,0,0
SYN-SCREEN-07_GENE028_sg3,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,575,544,627,0,0,0,0
SYN-SCREEN-07_GENE028_sg4,GENE028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,1039,821,922,0,0,0,0
SYN-SCREEN-07_GENE029_sg1,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,965,1029,980,0,0,0,0
SYN-SCREEN-07_GENE029_sg2,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,457,493,513,0,0,0,0
SYN-SCREEN-07_GENE029_sg3,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,829,1013,886,0,0,0,0
SYN-SCREEN-07_GENE029_sg4,GENE029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,1121,1027,1360,0,0,0,0
SYN-SCREEN-07_GENE030_sg1,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1027,1385,881,0,0,0,0
SYN-SCREEN-07_GENE030_sg2,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,478,612,516,0,0,0,0
SYN-SCREEN-07_GENE030_sg3,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,954,1017,962,0,0,0,0
SYN-SCREEN-07_GENE030_sg4,GENE030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1161,954,943,0,0,0,0
SYN-SCREEN-07_GENE031_sg1,GENE031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,390,438,446,0,0,0,0
